"TXNAME"	"GENEID"
"ENSRNOT00000045699"	"ENSRNOG00000029134"
"ENSRNOT00000110443"	"ENSRNOG00000004373"
"ENSRNOT00000116099"	"ENSRNOG00000004373"
"ENSRNOT00000096006"	"ENSRNOG00000004373"
"ENSRNOT00000090312"	"ENSRNOG00000004373"
"ENSRNOT00000045974"	"ENSRNOG00000004373"
"ENSRNOT00000078104"	"ENSRNOG00000057652"
"ENSRNOT00000112591"	"ENSRNOG00000003864"
"ENSRNOT00000113609"	"ENSRNOG00000004094"
"ENSRNOT00000005470"	"ENSRNOG00000004094"
"ENSRNOT00000005374"	"ENSRNOG00000003864"
"ENSRNOT00000105318"	"ENSRNOG00000003864"
"ENSRNOT00000038879"	"ENSRNOG00000021824"
"ENSRNOT00000035890"	"ENSRNOG00000028717"
"ENSRNOT00000107217"	"ENSRNOG00000028439"
"ENSRNOT00000038213"	"ENSRNOG00000028439"
"ENSRNOT00000005071"	"ENSRNOG00000003755"
"ENSRNOT00000103637"	"ENSRNOG00000003755"
"ENSRNOT00000004982"	"ENSRNOG00000003695"
"ENSRNOT00000004900"	"ENSRNOG00000003580"
"ENSRNOT00000065558"	"ENSRNOG00000003496"
"ENSRNOT00000080934"	"ENSRNOG00000003496"
"ENSRNOT00000113408"	"ENSRNOG00000003496"
"ENSRNOT00000120255"	"ENSRNOG00000003496"
"ENSRNOT00000004621"	"ENSRNOG00000003479"
"ENSRNOT00000105670"	"ENSRNOG00000066989"
"ENSRNOT00000096730"	"ENSRNOG00000070064"
"ENSRNOT00000045060"	"ENSRNOG00000033819"
"ENSRNOT00000024981"	"ENSRNOG00000018382"
"ENSRNOT00000025013"	"ENSRNOG00000018382"
"ENSRNOT00000097624"	"ENSRNOG00000018382"
"ENSRNOT00000094246"	"ENSRNOG00000064770"
"ENSRNOT00000112014"	"ENSRNOG00000070383"
"ENSRNOT00000113348"	"ENSRNOG00000070383"
"ENSRNOT00000114154"	"ENSRNOG00000070383"
"ENSRNOT00000104113"	"ENSRNOG00000070383"
"ENSRNOT00000097587"	"ENSRNOG00000070383"
"ENSRNOT00000034681"	"ENSRNOG00000028320"
"ENSRNOT00000059896"	"ENSRNOG00000039152"
"ENSRNOT00000113815"	"ENSRNOG00000063111"
"ENSRNOT00000097928"	"ENSRNOG00000062794"
"ENSRNOT00000024689"	"ENSRNOG00000018296"
"ENSRNOT00000024924"	"ENSRNOG00000018477"
"ENSRNOT00000103444"	"ENSRNOG00000011697"
"ENSRNOT00000104001"	"ENSRNOG00000011697"
"ENSRNOT00000015929"	"ENSRNOG00000011697"
"ENSRNOT00000117381"	"ENSRNOG00000011697"
"ENSRNOT00000095921"	"ENSRNOG00000067822"
"ENSRNOT00000112991"	"ENSRNOG00000067822"
"ENSRNOT00000103754"	"ENSRNOG00000067822"
"ENSRNOT00000015985"	"ENSRNOG00000011991"
"ENSRNOT00000097147"	"ENSRNOG00000011991"
"ENSRNOT00000116688"	"ENSRNOG00000011991"
"ENSRNOT00000116809"	"ENSRNOG00000011991"
"ENSRNOT00000089569"	"ENSRNOG00000012342"
"ENSRNOT00000016558"	"ENSRNOG00000012342"
"ENSRNOT00000094928"	"ENSRNOG00000062839"
"ENSRNOT00000116940"	"ENSRNOG00000068202"
"ENSRNOT00000095635"	"ENSRNOG00000071063"
"ENSRNOT00000094857"	"ENSRNOG00000070378"
"ENSRNOT00000101102"	"ENSRNOG00000070378"
"ENSRNOT00000116975"	"ENSRNOG00000070378"
"ENSRNOT00000102720"	"ENSRNOG00000070378"
"ENSRNOT00000101641"	"ENSRNOG00000070378"
"ENSRNOT00000101255"	"ENSRNOG00000012928"
"ENSRNOT00000017347"	"ENSRNOG00000012928"
"ENSRNOT00000059785"	"ENSRNOG00000027022"
"ENSRNOT00000052018"	"ENSRNOG00000034007"
"ENSRNOT00000096148"	"ENSRNOG00000034007"
"ENSRNOT00000104972"	"ENSRNOG00000067133"
"ENSRNOT00000084366"	"ENSRNOG00000054284"
"ENSRNOT00000109857"	"ENSRNOG00000062382"
"ENSRNOT00000083097"	"ENSRNOG00000053895"
"ENSRNOT00000020405"	"ENSRNOG00000015179"
"ENSRNOT00000107741"	"ENSRNOG00000015625"
"ENSRNOT00000020927"	"ENSRNOG00000015625"
"ENSRNOT00000021015"	"ENSRNOG00000015641"
"ENSRNOT00000073522"	"ENSRNOG00000049508"
"ENSRNOT00000054525"	"ENSRNOG00000036413"
"ENSRNOT00000107070"	"ENSRNOG00000025231"
"ENSRNOT00000059663"	"ENSRNOG00000025231"
"ENSRNOT00000115175"	"ENSRNOG00000025231"
"ENSRNOT00000111096"	"ENSRNOG00000025231"
"ENSRNOT00000084734"	"ENSRNOG00000054625"
"ENSRNOT00000022497"	"ENSRNOG00000016760"
"ENSRNOT00000022863"	"ENSRNOG00000016890"
"ENSRNOT00000104378"	"ENSRNOG00000016890"
"ENSRNOT00000066636"	"ENSRNOG00000017045"
"ENSRNOT00000092904"	"ENSRNOG00000017045"
"ENSRNOT00000092817"	"ENSRNOG00000017045"
"ENSRNOT00000092984"	"ENSRNOG00000017045"
"ENSRNOT00000092910"	"ENSRNOG00000017235"
"ENSRNOT00000023606"	"ENSRNOG00000017235"
"ENSRNOT00000110132"	"ENSRNOG00000017235"
"ENSRNOT00000101629"	"ENSRNOG00000017235"
"ENSRNOT00000059628"	"ENSRNOG00000039001"
"ENSRNOT00000116368"	"ENSRNOG00000067657"
"ENSRNOT00000059577"	"ENSRNOG00000038973"
"ENSRNOT00000031033"	"ENSRNOG00000024364"
"ENSRNOT00000024197"	"ENSRNOG00000017953"
"ENSRNOT00000024891"	"ENSRNOG00000018000"
"ENSRNOT00000117559"	"ENSRNOG00000018000"
"ENSRNOT00000036702"	"ENSRNOG00000024178"
"ENSRNOT00000108733"	"ENSRNOG00000024178"
"ENSRNOT00000117353"	"ENSRNOG00000024178"
"ENSRNOT00000026361"	"ENSRNOG00000019353"
"ENSRNOT00000094899"	"ENSRNOG00000019353"
"ENSRNOT00000099054"	"ENSRNOG00000019353"
"ENSRNOT00000026462"	"ENSRNOG00000019353"
"ENSRNOT00000026585"	"ENSRNOG00000019573"
"ENSRNOT00000095105"	"ENSRNOG00000019651"
"ENSRNOT00000026730"	"ENSRNOG00000019651"
"ENSRNOT00000026809"	"ENSRNOG00000019757"
"ENSRNOT00000034722"	"ENSRNOG00000023303"
"ENSRNOT00000117362"	"ENSRNOG00000066666"
"ENSRNOT00000026817"	"ENSRNOG00000019817"
"ENSRNOT00000026873"	"ENSRNOG00000023177"
"ENSRNOT00000027200"	"ENSRNOG00000020049"
"ENSRNOT00000097806"	"ENSRNOG00000000257"
"ENSRNOT00000031977"	"ENSRNOG00000000257"
"ENSRNOT00000070822"	"ENSRNOG00000047246"
"ENSRNOT00000111805"	"ENSRNOG00000047246"
"ENSRNOT00000084234"	"ENSRNOG00000051781"
"ENSRNOT00000095383"	"ENSRNOG00000068994"
"ENSRNOT00000036634"	"ENSRNOG00000022303"
"ENSRNOT00000066312"	"ENSRNOG00000020379"
"ENSRNOT00000027686"	"ENSRNOG00000020406"
"ENSRNOT00000027695"	"ENSRNOG00000020435"
"ENSRNOT00000098839"	"ENSRNOG00000020435"
"ENSRNOT00000112166"	"ENSRNOG00000012772"
"ENSRNOT00000017174"	"ENSRNOG00000012772"
"ENSRNOT00000034386"	"ENSRNOG00000021890"
"ENSRNOT00000110242"	"ENSRNOG00000014097"
"ENSRNOT00000019104"	"ENSRNOG00000014097"
"ENSRNOT00000108420"	"ENSRNOG00000014097"
"ENSRNOT00000119518"	"ENSRNOG00000069342"
"ENSRNOT00000019810"	"ENSRNOG00000014619"
"ENSRNOT00000020197"	"ENSRNOG00000014964"
"ENSRNOT00000118054"	"ENSRNOG00000014964"
"ENSRNOT00000115765"	"ENSRNOG00000014964"
"ENSRNOT00000104067"	"ENSRNOG00000014964"
"ENSRNOT00000104788"	"ENSRNOG00000015063"
"ENSRNOT00000102191"	"ENSRNOG00000015063"
"ENSRNOT00000066733"	"ENSRNOG00000015063"
"ENSRNOT00000106163"	"ENSRNOG00000015063"
"ENSRNOT00000102725"	"ENSRNOG00000015063"
"ENSRNOT00000020365"	"ENSRNOG00000015144"
"ENSRNOT00000107910"	"ENSRNOG00000015144"
"ENSRNOT00000097735"	"ENSRNOG00000038766"
"ENSRNOT00000059225"	"ENSRNOG00000038766"
"ENSRNOT00000079730"	"ENSRNOG00000016291"
"ENSRNOT00000021866"	"ENSRNOG00000016291"
"ENSRNOT00000022749"	"ENSRNOG00000016953"
"ENSRNOT00000118362"	"ENSRNOG00000016953"
"ENSRNOT00000119815"	"ENSRNOG00000062604"
"ENSRNOT00000096342"	"ENSRNOG00000016977"
"ENSRNOT00000022943"	"ENSRNOG00000016977"
"ENSRNOT00000023823"	"ENSRNOG00000017602"
"ENSRNOT00000023854"	"ENSRNOG00000017724"
"ENSRNOT00000053092"	"ENSRNOG00000045722"
"ENSRNOT00000088982"	"ENSRNOG00000060637"
"ENSRNOT00000081942"	"ENSRNOG00000060911"
"ENSRNOT00000084121"	"ENSRNOG00000057770"
"ENSRNOT00000084739"	"ENSRNOG00000059453"
"ENSRNOT00000091720"	"ENSRNOG00000059453"
"ENSRNOT00000095844"	"ENSRNOG00000068120"
"ENSRNOT00000087474"	"ENSRNOG00000018033"
"ENSRNOT00000024793"	"ENSRNOG00000018033"
"ENSRNOT00000091788"	"ENSRNOG00000018033"
"ENSRNOT00000084462"	"ENSRNOG00000064019"
"ENSRNOT00000094677"	"ENSRNOG00000064019"
"ENSRNOT00000118121"	"ENSRNOG00000064019"
"ENSRNOT00000113345"	"ENSRNOG00000069883"
"ENSRNOT00000112257"	"ENSRNOG00000069883"
"ENSRNOT00000094617"	"ENSRNOG00000069883"
"ENSRNOT00000048900"	"ENSRNOG00000022721"
"ENSRNOT00000025570"	"ENSRNOG00000018668"
"ENSRNOT00000078854"	"ENSRNOG00000051461"
"ENSRNOT00000095360"	"ENSRNOG00000042353"
"ENSRNOT00000036972"	"ENSRNOG00000042353"
"ENSRNOT00000025625"	"ENSRNOG00000018950"
"ENSRNOT00000112568"	"ENSRNOG00000018967"
"ENSRNOT00000047179"	"ENSRNOG00000018967"
"ENSRNOT00000044844"	"ENSRNOG00000019036"
"ENSRNOT00000093867"	"ENSRNOG00000019036"
"ENSRNOT00000079539"	"ENSRNOG00000019036"
"ENSRNOT00000097335"	"ENSRNOG00000062827"
"ENSRNOT00000115260"	"ENSRNOG00000019068"
"ENSRNOT00000026017"	"ENSRNOG00000019068"
"ENSRNOT00000041815"	"ENSRNOG00000019253"
"ENSRNOT00000058891"	"ENSRNOG00000019253"
"ENSRNOT00000089873"	"ENSRNOG00000019326"
"ENSRNOT00000112483"	"ENSRNOG00000019326"
"ENSRNOT00000026249"	"ENSRNOG00000019326"
"ENSRNOT00000074824"	"ENSRNOG00000049019"
"ENSRNOT00000116386"	"ENSRNOG00000021521"
"ENSRNOT00000026262"	"ENSRNOG00000021521"
"ENSRNOT00000109790"	"ENSRNOG00000021521"
"ENSRNOT00000088297"	"ENSRNOG00000021517"
"ENSRNOT00000108248"	"ENSRNOG00000021517"
"ENSRNOT00000110420"	"ENSRNOG00000019434"
"ENSRNOT00000026309"	"ENSRNOG00000019434"
"ENSRNOT00000105306"	"ENSRNOG00000019434"
"ENSRNOT00000046126"	"ENSRNOG00000019456"
"ENSRNOT00000117076"	"ENSRNOG00000019456"
"ENSRNOT00000014753"	"ENSRNOG00000011065"
"ENSRNOT00000078484"	"ENSRNOG00000060906"
"ENSRNOT00000015874"	"ENSRNOG00000011575"
"ENSRNOT00000078542"	"ENSRNOG00000052933"
"ENSRNOT00000104120"	"ENSRNOG00000066574"
"ENSRNOT00000096541"	"ENSRNOG00000068873"
"ENSRNOT00000016577"	"ENSRNOG00000012428"
"ENSRNOT00000095407"	"ENSRNOG00000012428"
"ENSRNOT00000107836"	"ENSRNOG00000069609"
"ENSRNOT00000068440"	"ENSRNOG00000042888"
"ENSRNOT00000117818"	"ENSRNOG00000042888"
"ENSRNOT00000118853"	"ENSRNOG00000069566"
"ENSRNOT00000095441"	"ENSRNOG00000068690"
"ENSRNOT00000117703"	"ENSRNOG00000068690"
"ENSRNOT00000119763"	"ENSRNOG00000068690"
"ENSRNOT00000071332"	"ENSRNOG00000045541"
"ENSRNOT00000015967"	"ENSRNOG00000011535"
"ENSRNOT00000071130"	"ENSRNOG00000045626"
"ENSRNOT00000104693"	"ENSRNOG00000064451"
"ENSRNOT00000100801"	"ENSRNOG00000051819"
"ENSRNOT00000079760"	"ENSRNOG00000051819"
"ENSRNOT00000072416"	"ENSRNOG00000050087"
"ENSRNOT00000107772"	"ENSRNOG00000068191"
"ENSRNOT00000094111"	"ENSRNOG00000068191"
"ENSRNOT00000094644"	"ENSRNOG00000071212"
"ENSRNOT00000095144"	"ENSRNOG00000071212"
"ENSRNOT00000119765"	"ENSRNOG00000071212"
"ENSRNOT00000096743"	"ENSRNOG00000071212"
"ENSRNOT00000102345"	"ENSRNOG00000071212"
"ENSRNOT00000096125"	"ENSRNOG00000071212"
"ENSRNOT00000038580"	"ENSRNOG00000025503"
"ENSRNOT00000087886"	"ENSRNOG00000015173"
"ENSRNOT00000020838"	"ENSRNOG00000015173"
"ENSRNOT00000108847"	"ENSRNOG00000015173"
"ENSRNOT00000020859"	"ENSRNOG00000015576"
"ENSRNOT00000114729"	"ENSRNOG00000015576"
"ENSRNOT00000020990"	"ENSRNOG00000015632"
"ENSRNOT00000021271"	"ENSRNOG00000015746"
"ENSRNOT00000021743"	"ENSRNOG00000016224"
"ENSRNOT00000021954"	"ENSRNOG00000016257"
"ENSRNOT00000112395"	"ENSRNOG00000017342"
"ENSRNOT00000023405"	"ENSRNOG00000017342"
"ENSRNOT00000115546"	"ENSRNOG00000066292"
"ENSRNOT00000094028"	"ENSRNOG00000066292"
"ENSRNOT00000035651"	"ENSRNOG00000021714"
"ENSRNOT00000102818"	"ENSRNOG00000017654"
"ENSRNOT00000023855"	"ENSRNOG00000017654"
"ENSRNOT00000023709"	"ENSRNOG00000017575"
"ENSRNOT00000023721"	"ENSRNOG00000017646"
"ENSRNOT00000111906"	"ENSRNOG00000017654"
"ENSRNOT00000116984"	"ENSRNOG00000062673"
"ENSRNOT00000097134"	"ENSRNOG00000062673"
"ENSRNOT00000100472"	"ENSRNOG00000062673"
"ENSRNOT00000118749"	"ENSRNOG00000062673"
"ENSRNOT00000096707"	"ENSRNOG00000062673"
"ENSRNOT00000071373"	"ENSRNOG00000046443"
"ENSRNOT00000099599"	"ENSRNOG00000046443"
"ENSRNOT00000071344"	"ENSRNOG00000050028"
"ENSRNOT00000102294"	"ENSRNOG00000050028"
"ENSRNOT00000099988"	"ENSRNOG00000069621"
"ENSRNOT00000068764"	"ENSRNOG00000042274"
"ENSRNOT00000079651"	"ENSRNOG00000042274"
"ENSRNOT00000074448"	"ENSRNOG00000018226"
"ENSRNOT00000025424"	"ENSRNOG00000018801"
"ENSRNOT00000110697"	"ENSRNOG00000018801"
"ENSRNOT00000096003"	"ENSRNOG00000018801"
"ENSRNOT00000025784"	"ENSRNOG00000018824"
"ENSRNOT00000025848"	"ENSRNOG00000019098"
"ENSRNOT00000030142"	"ENSRNOG00000028578"
"ENSRNOT00000017317"	"ENSRNOG00000012789"
"ENSRNOT00000017564"	"ENSRNOG00000013014"
"ENSRNOT00000109691"	"ENSRNOG00000013014"
"ENSRNOT00000018145"	"ENSRNOG00000013376"
"ENSRNOT00000106812"	"ENSRNOG00000013376"
"ENSRNOT00000018387"	"ENSRNOG00000013586"
"ENSRNOT00000018591"	"ENSRNOG00000013777"
"ENSRNOT00000091139"	"ENSRNOG00000056786"
"ENSRNOT00000105150"	"ENSRNOG00000056786"
"ENSRNOT00000064180"	"ENSRNOG00000014405"
"ENSRNOT00000019528"	"ENSRNOG00000014461"
"ENSRNOT00000079641"	"ENSRNOG00000014461"
"ENSRNOT00000045052"	"ENSRNOG00000029558"
"ENSRNOT00000081800"	"ENSRNOG00000014723"
"ENSRNOT00000105844"	"ENSRNOG00000014723"
"ENSRNOT00000019820"	"ENSRNOG00000014723"
"ENSRNOT00000080360"	"ENSRNOG00000058104"
"ENSRNOT00000104166"	"ENSRNOG00000027906"
"ENSRNOT00000031389"	"ENSRNOG00000027906"
"ENSRNOT00000103866"	"ENSRNOG00000027906"
"ENSRNOT00000113041"	"ENSRNOG00000027906"
"ENSRNOT00000101669"	"ENSRNOG00000065722"
"ENSRNOT00000086482"	"ENSRNOG00000054676"
"ENSRNOT00000110125"	"ENSRNOG00000068181"
"ENSRNOT00000106838"	"ENSRNOG00000068181"
"ENSRNOT00000098516"	"ENSRNOG00000068181"
"ENSRNOT00000051452"	"ENSRNOG00000015695"
"ENSRNOT00000115232"	"ENSRNOG00000016001"
"ENSRNOT00000021483"	"ENSRNOG00000016001"
"ENSRNOT00000021968"	"ENSRNOG00000016167"
"ENSRNOT00000051945"	"ENSRNOG00000028904"
"ENSRNOT00000022658"	"ENSRNOG00000016706"
"ENSRNOT00000107501"	"ENSRNOG00000016706"
"ENSRNOT00000101339"	"ENSRNOG00000016706"
"ENSRNOT00000114427"	"ENSRNOG00000062740"
"ENSRNOT00000086070"	"ENSRNOG00000057937"
"ENSRNOT00000105889"	"ENSRNOG00000026974"
"ENSRNOT00000014090"	"ENSRNOG00000026974"
"ENSRNOT00000109686"	"ENSRNOG00000026974"
"ENSRNOT00000095608"	"ENSRNOG00000065200"
"ENSRNOT00000109826"	"ENSRNOG00000069928"
"ENSRNOT00000116556"	"ENSRNOG00000068944"
"ENSRNOT00000105066"	"ENSRNOG00000067264"
"ENSRNOT00000115144"	"ENSRNOG00000065173"
"ENSRNOT00000094566"	"ENSRNOG00000063948"
"ENSRNOT00000112711"	"ENSRNOG00000069430"
"ENSRNOT00000100895"	"ENSRNOG00000070678"
"ENSRNOT00000072112"	"ENSRNOG00000069085"
"ENSRNOT00000095492"	"ENSRNOG00000064514"
"ENSRNOT00000112067"	"ENSRNOG00000065132"
"ENSRNOT00000111562"	"ENSRNOG00000066443"
"ENSRNOT00000111336"	"ENSRNOG00000071121"
"ENSRNOT00000120103"	"ENSRNOG00000065950"
"ENSRNOT00000097199"	"ENSRNOG00000067783"
"ENSRNOT00000096975"	"ENSRNOG00000070259"
"ENSRNOT00000112590"	"ENSRNOG00000065423"
"ENSRNOT00000104808"	"ENSRNOG00000070337"
"ENSRNOT00000108009"	"ENSRNOG00000070248"
"ENSRNOT00000114236"	"ENSRNOG00000066581"
"ENSRNOT00000104828"	"ENSRNOG00000065593"
"ENSRNOT00000100597"	"ENSRNOG00000063515"
"ENSRNOT00000087900"	"ENSRNOG00000056311"
"ENSRNOT00000023911"	"ENSRNOG00000017690"
"ENSRNOT00000024084"	"ENSRNOG00000017786"
"ENSRNOT00000024182"	"ENSRNOG00000017919"
"ENSRNOT00000111578"	"ENSRNOG00000017919"
"ENSRNOT00000118626"	"ENSRNOG00000017919"
"ENSRNOT00000024232"	"ENSRNOG00000017993"
"ENSRNOT00000113091"	"ENSRNOG00000017993"
"ENSRNOT00000024491"	"ENSRNOG00000018027"
"ENSRNOT00000107020"	"ENSRNOG00000018027"
"ENSRNOT00000043529"	"ENSRNOG00000032602"
"ENSRNOT00000058080"	"ENSRNOG00000026791"
"ENSRNOT00000099139"	"ENSRNOG00000067393"
"ENSRNOT00000093878"	"ENSRNOG00000067393"
"ENSRNOT00000024917"	"ENSRNOG00000018445"
"ENSRNOT00000025512"	"ENSRNOG00000018836"
"ENSRNOT00000025548"	"ENSRNOG00000018884"
"ENSRNOT00000113253"	"ENSRNOG00000018884"
"ENSRNOT00000079783"	"ENSRNOG00000018884"
"ENSRNOT00000096284"	"ENSRNOG00000018884"
"ENSRNOT00000097832"	"ENSRNOG00000018884"
"ENSRNOT00000118767"	"ENSRNOG00000018884"
"ENSRNOT00000118217"	"ENSRNOG00000018884"
"ENSRNOT00000025705"	"ENSRNOG00000019022"
"ENSRNOT00000106115"	"ENSRNOG00000019169"
"ENSRNOT00000025948"	"ENSRNOG00000019169"
"ENSRNOT00000115093"	"ENSRNOG00000019169"
"ENSRNOT00000026757"	"ENSRNOG00000019766"
"ENSRNOT00000115777"	"ENSRNOG00000063609"
"ENSRNOT00000026843"	"ENSRNOG00000019791"
"ENSRNOT00000096967"	"ENSRNOG00000019791"
"ENSRNOT00000112190"	"ENSRNOG00000019791"
"ENSRNOT00000095461"	"ENSRNOG00000019791"
"ENSRNOT00000030077"	"ENSRNOG00000028580"
"ENSRNOT00000077516"	"ENSRNOG00000053574"
"ENSRNOT00000094771"	"ENSRNOG00000053574"
"ENSRNOT00000108063"	"ENSRNOG00000070206"
"ENSRNOT00000112700"	"ENSRNOG00000066992"
"ENSRNOT00000118952"	"ENSRNOG00000019980"
"ENSRNOT00000027088"	"ENSRNOG00000019980"
"ENSRNOT00000086085"	"ENSRNOG00000053462"
"ENSRNOT00000027145"	"ENSRNOG00000020004"
"ENSRNOT00000099190"	"ENSRNOG00000020004"
"ENSRNOT00000120307"	"ENSRNOG00000020004"
"ENSRNOT00000086591"	"ENSRNOG00000051482"
"ENSRNOT00000091620"	"ENSRNOG00000033345"
"ENSRNOT00000117281"	"ENSRNOG00000069551"
"ENSRNOT00000111140"	"ENSRNOG00000065872"
"ENSRNOT00000091947"	"ENSRNOG00000051557"
"ENSRNOT00000095988"	"ENSRNOG00000069478"
"ENSRNOT00000114969"	"ENSRNOG00000069478"
"ENSRNOT00000120098"	"ENSRNOG00000069478"
"ENSRNOT00000091209"	"ENSRNOG00000069478"
"ENSRNOT00000095561"	"ENSRNOG00000062411"
"ENSRNOT00000119760"	"ENSRNOG00000062411"
"ENSRNOT00000113664"	"ENSRNOG00000062411"
"ENSRNOT00000119199"	"ENSRNOG00000062411"
"ENSRNOT00000101053"	"ENSRNOG00000062411"
"ENSRNOT00000114243"	"ENSRNOG00000062411"
"ENSRNOT00000117635"	"ENSRNOG00000066928"
"ENSRNOT00000049573"	"ENSRNOG00000000729"
"ENSRNOT00000076901"	"ENSRNOG00000000729"
"ENSRNOT00000076655"	"ENSRNOG00000000729"
"ENSRNOT00000000955"	"ENSRNOG00000000728"
"ENSRNOT00000114425"	"ENSRNOG00000000728"
"ENSRNOT00000108820"	"ENSRNOG00000069105"
"ENSRNOT00000061839"	"ENSRNOG00000040183"
"ENSRNOT00000101886"	"ENSRNOG00000064227"
"ENSRNOT00000113401"	"ENSRNOG00000065648"
"ENSRNOT00000114928"	"ENSRNOG00000065648"
"ENSRNOT00000110988"	"ENSRNOG00000065073"
"ENSRNOT00000105603"	"ENSRNOG00000065757"
"ENSRNOT00000107174"	"ENSRNOG00000065757"
"ENSRNOT00000106866"	"ENSRNOG00000064704"
"ENSRNOT00000101825"	"ENSRNOG00000070514"
"ENSRNOT00000052052"	"ENSRNOG00000066383"
"ENSRNOT00000116032"	"ENSRNOG00000069884"
"ENSRNOT00000119883"	"ENSRNOG00000069884"
"ENSRNOT00000112609"	"ENSRNOG00000069884"
"ENSRNOT00000041074"	"ENSRNOG00000049590"
"ENSRNOT00000108245"	"ENSRNOG00000065028"
"ENSRNOT00000095997"	"ENSRNOG00000067841"
"ENSRNOT00000111148"	"ENSRNOG00000067841"
"ENSRNOT00000097118"	"ENSRNOG00000067841"
"ENSRNOT00000108437"	"ENSRNOG00000068882"
"ENSRNOT00000075084"	"ENSRNOG00000061930"
"ENSRNOT00000040388"	"ENSRNOG00000066268"
"ENSRNOT00000072824"	"ENSRNOG00000029883"
"ENSRNOT00000084853"	"ENSRNOG00000052839"
"ENSRNOT00000098936"	"ENSRNOG00000065421"
"ENSRNOT00000117983"	"ENSRNOG00000070009"
"ENSRNOT00000044570"	"ENSRNOG00000029420"
"ENSRNOT00000112458"	"ENSRNOG00000065111"
"ENSRNOT00000109249"	"ENSRNOG00000062729"
"ENSRNOT00000072901"	"ENSRNOG00000045658"
"ENSRNOT00000113581"	"ENSRNOG00000045658"
"ENSRNOT00000096113"	"ENSRNOG00000067843"
"ENSRNOT00000102624"	"ENSRNOG00000065272"
"ENSRNOT00000075060"	"ENSRNOG00000043481"
"ENSRNOT00000001008"	"ENSRNOG00000000775"
"ENSRNOT00000118690"	"ENSRNOG00000000775"
"ENSRNOT00000110773"	"ENSRNOG00000000775"
"ENSRNOT00000041500"	"ENSRNOG00000040052"
"ENSRNOT00000001012"	"ENSRNOG00000000779"
"ENSRNOT00000079021"	"ENSRNOG00000000779"
"ENSRNOT00000001013"	"ENSRNOG00000000780"
"ENSRNOT00000029070"	"ENSRNOG00000000783"
"ENSRNOT00000077201"	"ENSRNOG00000031689"
"ENSRNOT00000087821"	"ENSRNOG00000059119"
"ENSRNOT00000038725"	"ENSRNOG00000028035"
"ENSRNOT00000107591"	"ENSRNOG00000062554"
"ENSRNOT00000103863"	"ENSRNOG00000062554"
"ENSRNOT00000098868"	"ENSRNOG00000000785"
"ENSRNOT00000118924"	"ENSRNOG00000000785"
"ENSRNOT00000103504"	"ENSRNOG00000062809"
"ENSRNOT00000084559"	"ENSRNOG00000000785"
"ENSRNOT00000001021"	"ENSRNOG00000000785"
"ENSRNOT00000087695"	"ENSRNOG00000000785"
"ENSRNOT00000001024"	"ENSRNOG00000000786"
"ENSRNOT00000088029"	"ENSRNOG00000062067"
"ENSRNOT00000101648"	"ENSRNOG00000064836"
"ENSRNOT00000050099"	"ENSRNOG00000031607"
"ENSRNOT00000048535"	"ENSRNOG00000031607"
"ENSRNOT00000036147"	"ENSRNOG00000026051"
"ENSRNOT00000086026"	"ENSRNOG00000029386"
"ENSRNOT00000050159"	"ENSRNOG00000029386"
"ENSRNOT00000042882"	"ENSRNOG00000032664"
"ENSRNOT00000082880"	"ENSRNOG00000029001"
"ENSRNOT00000001035"	"ENSRNOG00000000795"
"ENSRNOT00000084770"	"ENSRNOG00000000795"
"ENSRNOT00000115132"	"ENSRNOG00000000795"
"ENSRNOT00000001036"	"ENSRNOG00000000777"
"ENSRNOT00000047439"	"ENSRNOG00000042905"
"ENSRNOT00000114786"	"ENSRNOG00000065219"
"ENSRNOT00000070903"	"ENSRNOG00000032596"
"ENSRNOT00000078454"	"ENSRNOG00000032596"
"ENSRNOT00000041502"	"ENSRNOG00000032596"
"ENSRNOT00000089044"	"ENSRNOG00000032596"
"ENSRNOT00000082449"	"ENSRNOG00000032596"
"ENSRNOT00000061299"	"ENSRNOG00000032596"
"ENSRNOT00000078110"	"ENSRNOG00000032596"
"ENSRNOT00000116904"	"ENSRNOG00000032596"
"ENSRNOT00000119862"	"ENSRNOG00000025806"
"ENSRNOT00000035838"	"ENSRNOG00000025806"
"ENSRNOT00000089869"	"ENSRNOG00000025806"
"ENSRNOT00000001049"	"ENSRNOG00000000799"
"ENSRNOT00000119600"	"ENSRNOG00000000799"
"ENSRNOT00000113889"	"ENSRNOG00000000799"
"ENSRNOT00000095040"	"ENSRNOG00000000799"
"ENSRNOT00000062976"	"ENSRNOG00000041223"
"ENSRNOT00000091461"	"ENSRNOG00000000804"
"ENSRNOT00000001058"	"ENSRNOG00000000804"
"ENSRNOT00000087613"	"ENSRNOG00000000804"
"ENSRNOT00000089978"	"ENSRNOG00000000804"
"ENSRNOT00000080158"	"ENSRNOG00000000809"
"ENSRNOT00000001065"	"ENSRNOG00000000809"
"ENSRNOT00000001077"	"ENSRNOG00000000809"
"ENSRNOT00000079654"	"ENSRNOG00000000809"
"ENSRNOT00000080419"	"ENSRNOG00000000809"
"ENSRNOT00000086503"	"ENSRNOG00000000809"
"ENSRNOT00000074403"	"ENSRNOG00000046573"
"ENSRNOT00000079854"	"ENSRNOG00000061216"
"ENSRNOT00000084917"	"ENSRNOG00000061216"
"ENSRNOT00000090080"	"ENSRNOG00000057125"
